Wall time,Step,Value
1732007016.169804,1,2.2444591522216797
1732007024.3014185,2,2.002586841583252
1732007032.4062912,3,1.8914507627487183
1732007040.4633298,4,1.8315646648406982
1732007054.566636,5,1.7945897579193115
1732007065.8843575,6,1.7682271003723145
1732007073.9905012,7,1.7502808570861816
1732007082.2124524,8,1.7322871685028076
1732007090.3901253,9,1.7154818773269653
1732007098.52913,10,1.7048110961914062
1732007106.6619854,11,1.695804476737976
1732007114.991771,12,1.6857326030731201
1732007123.2595427,13,1.6780248880386353
1732007131.274418,14,1.6762067079544067
1732007139.3132641,15,1.6704972982406616
1732007147.4484441,16,1.6649190187454224
1732007155.7068298,17,1.660359263420105
1732007164.059071,18,1.6547240018844604
1732007172.2942345,19,1.6503115892410278
1732007180.2703714,20,1.6575136184692383
1732007188.4445837,21,1.644078016281128
1732007196.705895,22,1.6392197608947754
1732007204.9509706,23,1.6464674472808838
1732007219.303987,24,1.6440012454986572
1732007237.3179219,25,1.6440885066986084
1732007252.4543924,26,1.636983871459961
1732007269.1640172,27,1.6391205787658691
1732007286.700866,28,1.6360589265823364
1732007302.6798263,29,1.6345546245574951
1732007318.8680348,30,1.6318659782409668
1732007334.4051695,31,1.6320165395736694
1732007349.9292202,32,1.6247889995574951
1732007368.6004398,33,1.6289271116256714
1732007385.8353057,34,1.6274816989898682
1732007405.7463834,35,1.6307532787322998
1732007423.4474363,36,1.6244416236877441
1732007440.998233,37,1.6263397932052612
1732007458.5076468,38,1.620373249053955
1732007473.4789994,39,1.6180614233016968
1732007488.66896,40,1.6183443069458008
1732007504.7076616,41,1.6160926818847656
1732007523.4205678,42,1.6195169687271118
1732007540.8098385,43,1.6161850690841675
1732007558.4441638,44,1.611339807510376
1732007576.1487026,45,1.611963152885437
1732007593.720191,46,1.6174298524856567
1732007611.1377923,47,1.6077889204025269
1732007630.3584611,48,1.610547423362732
1732007648.2670517,49,1.609039068222046
1732007663.7324996,50,1.6074860095977783
1732007681.5749319,51,1.6155387163162231
1732007699.7633884,52,1.6080386638641357
1732007716.9462907,53,1.600976586341858
1732007734.2434096,54,1.598454475402832
1732007751.3444269,55,1.6013296842575073
1732007769.4150636,56,1.6049892902374268
1732007786.1892276,57,1.6066691875457764
1732007802.7325983,58,1.5989304780960083
1732007818.2637806,59,1.5972986221313477
1732007833.6049814,60,1.6023526191711426
1732007850.1163228,61,1.5965054035186768
1732007868.6076438,62,1.5933948755264282
1732007888.7186964,63,1.600183129310608
1732007906.4633377,64,1.593160629272461
1732007924.7564023,65,1.5885869264602661
1732007942.0446017,66,1.589241623878479
